,train_loss,dev_loss,test_loss,train_acc,dev_acc,test_acc,train_auroc,dev_auroc,test_auroc
27,2.3629686359289623,1.7611252070182424,1.8578980269349903,0.7793578970049558,0.5817965496728138,0.5983363042186571,0.8533921681898511,0.6098156831872946,0.6095938617745471
28,2.277645293712308,1.5143619399209733,1.6428948357497661,0.786468433527257,0.5859607376561571,0.5995246583481878,0.855504702676758,0.6141440763052208,0.6114702319141572
29,2.288947870700017,1.5823267719562673,1.7157074839886073,0.7853910795087266,0.5913146936347412,0.5995246583481878,0.8526645570470537,0.6149256115370574,0.612900946117457
30,2.264830813637018,1.5405158671078973,1.6666480251812041,0.7832363714716656,0.5913146936347412,0.5941770647653001,0.8544781622615839,0.6158825643483024,0.6080766124379832
31,2.2725591022530085,1.3679353861777575,1.4778357034486034,0.781835811247576,0.5859607376561571,0.5882352941176471,0.8557433477977843,0.6125367949069003,0.6027143186800508
32,2.215093924140807,1.2892705538243072,1.4132554085567743,0.788623141564318,0.5936942296252231,0.5870469399881164,0.8563750367921404,0.6131600264695145,0.6096904926733587
33,2.2185609444439653,1.5201173200272577,1.6185969218425784,0.7917474682180564,0.5823914336704342,0.5935828877005348,0.8613651136006956,0.609694459656809,0.6094669435790931
34,2.187237026875863,1.4606579267007123,1.6085131929094991,0.7925016160310278,0.5883402736466389,0.5983363042186571,0.8601664897794182,0.6162405303030303,0.611763009115034
35,2.2135291842904694,1.4371422142020867,1.560798201614806,0.7882999353587589,0.5907198096371208,0.6072489601901366,0.858819231816744,0.6132584314530851,0.6171743394484828
36,2.200392852798409,1.0968930013189708,1.1868754832856512,0.7943331178625296,0.5788221296847115,0.5977421271538919,0.8597496546729378,0.6101978938481198,0.6083232375677858
37,2.1965264697137563,1.4427700254762548,1.546889418374196,0.7899159663865546,0.5847709696609161,0.5959595959595959,0.8640839581381773,0.611779504381161,0.6049858659282336
38,2.1450831700542623,1.328785889351531,1.4576781728900903,0.7962723550958845,0.5966686496133254,0.6007130124777184,0.862138792778115,0.6186735578678351,0.6120846313603323
39,2.211722958989504,1.4120532258644762,1.5281359390070661,0.7848524024994613,0.5853658536585366,0.5965537730243613,0.8614823599242295,0.6156493873220154,0.616042171454944
40,2.1908132128354882,1.3497885559939828,1.4507939325367774,0.7856065503124326,0.5877453896490185,0.5953654188948306,0.8634806036720081,0.6172973142570282,0.613111514941733
41,2.130492767828391,1.3860469279297756,1.5066365650985047,0.7984270631329455,0.5954788816180845,0.6001188354129531,0.8641015695130247,0.6158832774278934,0.6053377754701743
42,2.200034557347461,1.4291470923074863,1.548436733986463,0.7893772893772893,0.5936942296252231,0.5929887106357694,0.8629720233173626,0.6137853972709018,0.6129413291796469
43,2.1196170740922806,1.2023910530119832,1.3171805304851973,0.7974574445162681,0.594883997620464,0.5894236482471776,0.8658802939463035,0.6156729189485213,0.606260816891658
44,2.1357043326299165,1.3918254612316197,1.505979977827021,0.7982115923292394,0.5806067816775728,0.5882352941176471,0.8629322572726308,0.6112760701898503,0.5979447905849775
45,2.076282067279368,1.4100457846870174,1.5209519949543002,0.8018745959922431,0.5966686496133254,0.5906120023767083,0.8705918863101483,0.6136106927710845,0.60495413637937
46,2.08926064005907,1.5072668166759111,1.6437732438140162,0.7999353587588882,0.5883402736466389,0.5953654188948306,0.8698830101527989,0.6111762390470975,0.6082193954078688
47,2.0907747885246417,1.3255796143868224,1.4486032432555018,0.8011204481792717,0.5829863176680548,0.5864527629233511,0.8677220138521647,0.6105202058232931,0.5988440348448136
48,2.0896523371772298,1.331163450694382,1.4657516577947869,0.8026287438052144,0.5901249256395003,0.5953654188948306,0.8685062940513368,0.6135522202446149,0.5996351101880697
49,2.0699332738020275,1.4576477366214278,1.5963350938886527,0.8048911872441284,0.5942891136228435,0.5894236482471776,0.8718509408406806,0.6158084040708287,0.6064511941848391
50,2.1021403395597904,1.3100659229583786,1.4471759231616115,0.8025210084033614,0.5996430696014278,0.6007130124777184,0.8675160511438232,0.6226610989412195,0.6029176762432215
51,2.098585694700807,1.4947461123128933,1.6569172008648134,0.7996121525533291,0.5972635336109459,0.5912061794414736,0.8701720711929447,0.616969297645126,0.6038839852313372
52,2.089060149298637,1.241375306970232,1.38637236031619,0.8023055375996553,0.6008328375966686,0.5846702317290553,0.8707489475310488,0.6220991922234393,0.5972034729433483
53,2.0490913435807134,1.2415428533928512,1.3762494524674125,0.803921568627451,0.5865556216537775,0.5876411170528818,0.876286735654729,0.6110293446513326,0.5996711664935963
54,2.06119436443019,1.5865361096247685,1.7513134521313247,0.8058608058608059,0.5936942296252231,0.5912061794414736,0.8734780511218397,0.6134980261956919,0.5990697473174109
55,2.071436091759831,1.6329248040861348,1.8001765621183037,0.8076923076923077,0.5853658536585366,0.5852644087938206,0.8728208610521149,0.6126138075027382,0.6010456328602747
56,2.005709732947897,1.5020608327560379,1.6587972114713718,0.8093083387201034,0.5960737656157049,0.6036838978015449,0.8769665444943692,0.6102820372398685,0.607967001269182
57,2.069817126246779,1.496002237758489,1.6609027540832493,0.8043525102348632,0.5919095776323617,0.5888294711824124,0.873433204403088,0.6127307525556773,0.6046945309795777
58,2.106097627574836,1.835793723668604,2.01190401455227,0.8037060978237449,0.5960737656157049,0.6024955436720143,0.8749558433247151,0.6152778728550565,0.5963006230529595
59,2.0320216450447717,1.6179364416161015,1.7292363489942046,0.8109243697478992,0.5889351576442594,0.5935828877005348,0.8776564902557313,0.6131685834246076,0.5988966770508827
60,2.0201871687419146,1.574981883620308,1.757336471240859,0.8097392803275156,0.5954788816180845,0.6048722519310754,0.8778156277136112,0.6117695212668857,0.6017422406830507
61,1.9755358869108346,1.4251694127536119,1.5422709228308231,0.8156647274294333,0.5788221296847115,0.5959595959595959,0.8806929257720855,0.6115655805038336,0.5969755970924195
62,1.9549492527970567,1.3147893995844417,1.455185671611974,0.814910579616462,0.5877453896490185,0.5965537730243613,0.8811435913281688,0.6094206370938299,0.5944754528671975
63,1.976255344075649,1.6231112814176516,1.8108754530593318,0.8169575522516699,0.5812016656751934,0.5912061794414736,0.8810226566307071,0.6110307708105148,0.5977666724356755
64,2.006986118549675,1.6990074746882469,1.8911121920751661,0.8117862529627236,0.5919095776323617,0.5852644087938206,0.8786498597318723,0.6085492538335159,0.5921454944040614
65,1.9907838908846691,1.3758014215733734,1.5438945357174796,0.8117862529627236,0.5883402736466389,0.5888294711824124,0.8787863051408848,0.6125353687477182,0.599557228568132
66,2.008993312578421,1.7679876741520497,1.979955837192524,0.8120017237664297,0.594883997620464,0.5852644087938206,0.8787152245572424,0.6104702902519168,0.5984769816545519
67,1.9828240289895653,1.475436363242908,1.6103779035031052,0.8131868131868132,0.5877453896490185,0.5965537730243613,0.8833052959920077,0.6134231528386273,0.6045834775585555
68,1.9957819258285683,1.7918285459084995,1.9796681007457786,0.8168498168498168,0.5835812016656752,0.5935828877005348,0.8808321557812818,0.609966856060606,0.6002841236875505
69,1.9369590351792714,1.5447111002112484,1.6876401283595084,0.8185735832794656,0.5883402736466389,0.5959595959595959,0.8835841712577965,0.6102078769623951,0.5997115495557863
70,1.976439432346777,1.6016610041748265,1.7575633290688055,0.8164188752424046,0.5847709696609161,0.5989304812834224,0.8827375062439773,0.6123057571193866,0.5982664128302758
71,1.943479247710695,1.3073019190674238,1.426179596447052,0.8191122602887309,0.5788221296847115,0.5959595959595959,0.8841323955255872,0.6053995812796641,0.5978395061728395
72,1.9272927526923198,1.6110844835506033,1.785233074047703,0.8197586726998491,0.5889351576442594,0.5846702317290553,0.8841776819180521,0.6080344103687477,0.5974991346486673
73,1.8837470876274116,1.5071839071468964,1.688215243625131,0.8252531781943546,0.5901249256395003,0.5864527629233511,0.8888581551535255,0.6135194185834246,0.5988361024575977
74,1.9665028054866778,1.4357373480425215,1.573728536256211,0.812755871579401,0.5788221296847115,0.5876411170528818,0.8859178371961518,0.6062502852318364,0.6035464982116073
75,1.903708440531587,1.5531364246041628,1.6984651588784465,0.8220211161387632,0.5806067816775728,0.5971479500891266,0.8891463368462449,0.6076907060058416,0.5994750201915311
76,1.8634768973853768,1.6640867860738469,1.8083143762655365,0.8248222365869424,0.5877453896490185,0.6054664289958408,0.8914963928435775,0.6110550155166119,0.6121827045113649
77,1.895786134828347,1.431947003582416,1.588532927202031,0.823960353372118,0.5889351576442594,0.5947712418300654,0.8902992101750269,0.6069562340270171,0.596838583131418
78,1.9045634937553513,1.788809956432027,1.9758344118749536,0.8243912949795302,0.5996430696014278,0.5971479500891266,0.890765386442661,0.616550006845564,0.6037642782969885
79,1.8993150208228058,1.590188200313516,1.7295416967541564,0.8205128205128205,0.5859607376561571,0.5852644087938206,0.8905320662588285,0.6074610943775101,0.5983796296296297
80,1.8446882275563072,1.482413251296457,1.6217833651861688,0.8298858004740358,0.5859607376561571,0.5929887106357694,0.8942353158139643,0.6092452195144213,0.59865005192108
81,1.8723977836805334,1.469977484296859,1.6348564674368375,0.8242835595776772,0.5871505056513979,0.5900178253119429,0.8902077824689877,0.6095432867834976,0.5944228106611283
82,1.8242856832034524,1.6996506892237757,1.8535438979302428,0.828162034044387,0.5913146936347412,0.5822935234699941,0.8951758511655628,0.6056484460569551,0.5925940348448137
83,1.865534998378577,1.6544191104042467,1.8167291575787115,0.8267614738202973,0.5883402736466389,0.5906120023767083,0.890540273501476,0.6083724100949253,0.6042070497288566
84,1.9670158393217094,2.0296398637409654,2.212322860832237,0.8226675285498815,0.5901249256395003,0.5947712418300654,0.8870967001266504,0.6095803669222344,0.6062074535594785
85,1.8061530947608184,1.6934565478744144,1.825994824909838,0.8326869209222151,0.5942891136228435,0.5935828877005348,0.8941004092629481,0.6047414088170865,0.596024431752625
86,1.8151812928423134,1.5393077975437088,1.6456150701905883,0.8296703296703297,0.5877453896490185,0.5929887106357694,0.8947027622501036,0.5984484814257028,0.5919450213453329
87,1.8250146549699944,1.7128342696416243,1.847622487138441,0.8329023917259212,0.5907198096371208,0.5923945335710041,0.893910274808284,0.6004529481562614,0.607354044075228
88,1.7886645470783387,1.6652333386096125,1.7957642440348245,0.8371040723981901,0.5835812016656752,0.5864527629233511,0.8963612114964906,0.6026478071376415,0.6005329121956848
89,1.7943400181821902,1.505089860597868,1.5946360231508334,0.8271924154277095,0.5823914336704342,0.5935828877005348,0.894782392044837,0.6021265459565535,0.5924180800738433
90,1.8436199067302161,1.5405834416843893,1.683134354301244,0.8248222365869424,0.5841760856632957,0.5882352941176471,0.8934331555504532,0.6053774758123402,0.5990668628129687
91,1.8312317222594392,1.6845045724417183,1.8448800090799995,0.8270846800258564,0.5829863176680548,0.5787284610814023,0.8958579560790387,0.6096844765425338,0.5930281527633553
92,1.796882424984377,1.6145231882636566,1.7899442665363023,0.8333333333333334,0.5835812016656752,0.5852644087938206,0.8973952019384726,0.6055963912468054,0.5894138686973578
93,1.7969806129576393,1.8328437489600922,2.0332410570701107,0.8339797457444517,0.578227245687091,0.5816993464052288,0.8973729984159533,0.6088758442862359,0.5867961809161186
94,1.8135722464360289,1.6178505751861127,1.7819793696780326,0.8334410687351864,0.5865556216537775,0.5929887106357694,0.8954480580467006,0.6051264717962761,0.5937536056305527
95,1.7770443590929015,1.6237669914411264,1.8110162847040667,0.8380736910148675,0.5960737656157049,0.5923945335710041,0.8968325172907794,0.6097828815261044,0.5878446982808354
96,1.8367222573987834,1.7532158167428873,1.9289990225081917,0.8280542986425339,0.5972635336109459,0.5947712418300654,0.8926693201789472,0.6154347503650968,0.5889725395177108
97,1.7910594725963294,1.6125796508533765,1.780313058262132,0.8344106873518639,0.5907198096371208,0.5858585858585859,0.8945383975602995,0.6017307867834976,0.5927079727702781
98,1.7775789023832729,1.6565911164956033,1.8723986234540253,0.8350570997629821,0.5954788816180845,0.5923945335710041,0.8975564156333317,0.6089100721066082,0.599239933079497
99,1.7518650478547155,1.7221569146945461,1.9068379194624567,0.8351648351648352,0.5996430696014278,0.5888294711824124,0.8990901929556943,0.605087965498357,0.5920762662974501
